transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,unit_price,quantity_sold,quantity_returned,final_quantity,discount_percentage,revenue,branch_id,branch_name,branch_city,branch_region,employee_id,employee_name,employee_position,payment_method,customer_id,customer_name
755,2024-01-31,00:00:00,56,Meals,Frozen Foods,8.4,4,0,4,0.04,33.6,4,Southcenter,Houston,South,16,Margaret Hawkins DDS,Sales Associate,Debit Card,254.0,Louis Martin
756,2024-02-22,00:00:00,49,Tuna,Canned Goods,16.55,10,0,10,0.16,165.5,2,Westside,Los Angeles,West,14,Timothy Wong,Cashier,Credit Card,210.0,Nancy Evans MD
757,2024-03-08,00:00:00,19,Onions,Produce,35.19,4,0,4,0.18,140.76,1,Downtown,New York,East,10,Lisa Hensley,Stocker,Debit Card,332.0,Kim Erickson
758,2024-04-30,00:00:00,59,Toilet Paper,Household,20.96,3,0,3,0.19,62.88,1,Downtown,New York,East,1,Allison Hill,Cashier,Mobile Payment,366.0,Robert Richardson
759,2024-03-06,00:00:00,50,Corn,Canned Goods,26.66,2,0,2,0.01,53.32,4,Southcenter,Houston,South,20,Derek Wright,Stocker,Debit Card,,
760,2024-01-12,00:00:00,61,Soap,Household,37.17,1,0,1,0.12,37.17,3,Northgate,Chicago,Midwest,20,Derek Wright,Stocker,Debit Card,,
761,2024-01-11,00:00:00,48,Beans,Canned Goods,29.31,10,0,10,0.03,293.1,2,Westside,Los Angeles,West,18,Daniel Hahn,Stocker,Mobile Payment,,
762,2024-03-22,00:00:00,60,Detergent,Household,41.48,9,0,9,0.05,373.32,2,Westside,Los Angeles,West,3,Allen Robinson,Manager,Debit Card,66.0,Veronica Silva
763,2024-04-20,00:00:00,64,Toothpaste,Personal Care,26.06,5,0,5,0.05,130.3,3,Northgate,Chicago,Midwest,12,David Garcia,Cashier,Debit Card,224.0,Molly Watts
764,2024-02-08,00:00:00,22,Pork,Meat,7.8,9,0,9,0.13,70.2,3,Northgate,Chicago,Midwest,16,Margaret Hawkins DDS,Sales Associate,Mobile Payment,77.0,John Coffey
765,2024-01-10,00:00:00,7,Bread,Bakery,41.19,8,0,8,0.14,329.52,2,Westside,Los Angeles,West,6,Melissa Peterson,Sales Associate,Mobile Payment,459.0,Paula Lane
766,2024-04-01,00:00:00,64,Toothpaste,Personal Care,24.69,9,0,9,0.1,222.21,1,Downtown,New York,East,15,Nicholas Martin,Sales Associate,Credit Card,48.0,Lauren Jackson
767,2024-02-13,00:00:00,27,Tuna,Seafood,8.02,9,0,9,0.11,72.18,3,Northgate,Chicago,Midwest,6,Melissa Peterson,Sales Associate,Gift Card,498.0,Lisa Randall
768,2024-02-16,00:00:00,1,Milk,Dairy,10.2,7,0,7,0.05,71.4,5,Eastville,Miami,Southeast,19,Matthew Foster,Cashier,Mobile Payment,455.0,Michael Johnson
769,2024-02-01,00:00:00,43,Nuts,Snacks,40.39,7,0,7,0.19,282.73,1,Downtown,New York,East,10,Lisa Hensley,Stocker,Cash,,
770,2024-04-27,00:00:00,20,Chicken,Meat,15.9,8,0,8,0.19,127.2,1,Downtown,New York,East,3,Allen Robinson,Manager,Gift Card,169.0,Ashley Smith
771,2024-03-24,00:00:00,6,Eggs,Dairy,12.13,10,0,10,0.17,121.3,5,Eastville,Miami,Southeast,15,Nicholas Martin,Sales Associate,Debit Card,29.0,Christian Vaughn
772,2024-04-07,00:00:00,10,Cookies,Bakery,29.36,2,0,2,0.04,58.72,5,Eastville,Miami,Southeast,20,Derek Wright,Stocker,Mobile Payment,437.0,Reginald Knapp
773,2024-04-13,00:00:00,27,Tuna,Seafood,7.3,5,0,5,0.19,36.5,2,Westside,Los Angeles,West,13,Holly Wood,Cashier,Credit Card,252.0,Nancy Brown
774,2024-02-03,00:00:00,56,Meals,Frozen Foods,7.26,6,0,6,0.17,43.56,3,Northgate,Chicago,Midwest,20,Derek Wright,Stocker,Gift Card,229.0,Daniel Nguyen
775,2024-05-24,00:00:00,50,Corn,Canned Goods,22.89,10,0,10,0.15,228.9,4,Southcenter,Houston,South,9,Valerie Gray,Cashier,Debit Card,223.0,Kelly Edwards
776,2024-05-11,00:00:00,55,Vegetables,Frozen Foods,5.56,6,0,6,0.14,33.36,1,Downtown,New York,East,2,Megan Mcclain,Cashier,Credit Card,,
777,2024-04-21,00:00:00,11,Cake,Bakery,33.08,2,0,2,0.1,66.16,3,Northgate,Chicago,Midwest,15,Nicholas Martin,Sales Associate,Credit Card,,
778,2024-04-19,00:00:00,39,Wine,Beverages,11.64,5,0,5,0.11,58.2,2,Westside,Los Angeles,West,17,Crystal Johnson,Stocker,Cash,262.0,Thomas Peterson
779,2024-04-28,00:00:00,55,Vegetables,Frozen Foods,6.02,10,0,10,0.07,60.2,4,Southcenter,Houston,South,4,Cristian Santos,Sales Associate,Gift Card,258.0,Raymond Le
780,2024-02-15,00:00:00,3,Yogurt,Dairy,29.57,3,0,3,0.01,88.71,1,Downtown,New York,East,15,Nicholas Martin,Sales Associate,Mobile Payment,,
781,2024-04-26,00:00:00,39,Wine,Beverages,12.43,8,0,8,0.05,99.44,3,Northgate,Chicago,Midwest,19,Matthew Foster,Cashier,Credit Card,41.0,Melissa Bishop
782,2024-05-16,00:00:00,34,Juice,Beverages,45.74,1,1,0,0.0,0.0,1,Downtown,New York,East,14,Timothy Wong,Cashier,Mobile Payment,208.0,David Grant
783,2024-04-02,00:00:00,63,Shampoo,Personal Care,18.93,7,0,7,0.02,132.51,3,Northgate,Chicago,Midwest,20,Derek Wright,Stocker,Credit Card,58.0,William Evans
784,2024-02-23,00:00:00,3,Yogurt,Dairy,25.99,8,0,8,0.13,207.92,2,Westside,Los Angeles,West,1,Allison Hill,Cashier,Mobile Payment,,
785,2024-04-28,00:00:00,25,Sausages,Meat,30.85,3,0,3,0.0,92.55,1,Downtown,New York,East,10,Lisa Hensley,Stocker,Credit Card,,
786,2024-01-06,00:00:00,57,Desserts,Frozen Foods,45.83,8,0,8,0.04,366.64,4,Southcenter,Houston,South,16,Margaret Hawkins DDS,Sales Associate,Gift Card,,
787,2024-01-03,00:00:00,51,Tomatoes,Canned Goods,37.13,2,0,2,0.14,74.26,1,Downtown,New York,East,11,Amber Perez,Assistant Manager,Mobile Payment,,
788,2024-04-12,00:00:00,38,Beer,Beverages,6.88,8,0,8,0.14,55.04,1,Downtown,New York,East,16,Margaret Hawkins DDS,Sales Associate,Mobile Payment,32.0,Daniel Bush
789,2024-03-21,00:00:00,3,Yogurt,Dairy,24.49,9,0,9,0.18,220.41,4,Southcenter,Houston,South,19,Matthew Foster,Cashier,Mobile Payment,,
790,2024-03-29,00:00:00,15,Oranges,Produce,44.39,8,0,8,0.0,355.12,4,Southcenter,Houston,South,20,Derek Wright,Stocker,Debit Card,,
791,2024-02-29,00:00:00,61,Soap,Household,34.64,9,0,9,0.18,311.76,3,Northgate,Chicago,Midwest,15,Nicholas Martin,Sales Associate,Debit Card,,
792,2024-04-09,00:00:00,60,Detergent,Household,37.98,7,0,7,0.13,265.86,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Debit Card,,
793,2024-03-13,00:00:00,21,Beef,Meat,31.19,2,0,2,0.03,62.38,5,Eastville,Miami,Southeast,7,Gabrielle Davis,Cashier,Credit Card,252.0,Gregory Peck
794,2024-03-18,00:00:00,13,Apples,Produce,4.81,4,0,4,0.01,19.24,4,Southcenter,Houston,South,16,Margaret Hawkins DDS,Sales Associate,Cash,134.0,Denise Martinez
795,2024-05-08,00:00:00,46,Candy,Snacks,7.9,1,0,1,0.07,7.9,2,Westside,Los Angeles,West,6,Melissa Peterson,Sales Associate,Cash,62.0,Jamie Baird
796,2024-03-28,00:00:00,29,Cod,Seafood,10.0,6,0,6,0.15,60.0,4,Southcenter,Houston,South,9,Valerie Gray,Cashier,Gift Card,78.0,Tina Ballard
797,2024-01-13,00:00:00,66,Lotion,Personal Care,13.67,8,0,8,0.19,109.36,5,Eastville,Miami,Southeast,4,Cristian Santos,Sales Associate,Cash,,
798,2024-05-09,00:00:00,14,Bananas,Produce,40.81,2,0,2,0.02,81.62,5,Eastville,Miami,Southeast,2,Megan Mcclain,Cashier,Credit Card,,
799,2024-05-09,00:00:00,21,Beef,Meat,31.51,8,0,8,0.02,252.08,3,Northgate,Chicago,Midwest,15,Nicholas Martin,Sales Associate,Debit Card,71.0,Dwayne Klein
800,2024-04-16,00:00:00,16,Tomatoes,Produce,24.6,1,0,1,0.16,24.6,2,Westside,Los Angeles,West,15,Nicholas Martin,Sales Associate,Debit Card,88.0,Jeremy Scott
801,2024-04-16,00:00:00,11,Cake,Bakery,34.92,6,0,6,0.05,209.52,3,Northgate,Chicago,Midwest,12,David Garcia,Cashier,Gift Card,117.0,Dale Ryan
802,2024-04-14,00:00:00,18,Potatoes,Produce,34.99,8,0,8,0.1,279.92,4,Southcenter,Houston,South,14,Timothy Wong,Cashier,Debit Card,,
803,2024-05-12,00:00:00,57,Desserts,Frozen Foods,44.88,2,0,2,0.06,89.76,2,Westside,Los Angeles,West,1,Allison Hill,Cashier,Credit Card,202.0,Melissa Taylor
804,2024-01-15,00:00:00,5,Cream,Dairy,32.39,9,0,9,0.08,291.51,2,Westside,Los Angeles,West,19,Matthew Foster,Cashier,Gift Card,,
805,2024-03-12,00:00:00,41,Pretzels,Snacks,21.33,9,0,9,0.03,191.97,3,Northgate,Chicago,Midwest,1,Allison Hill,Cashier,Mobile Payment,106.0,Laurie Sanchez
806,2024-02-20,00:00:00,57,Desserts,Frozen Foods,42.49,5,0,5,0.11,212.45,3,Northgate,Chicago,Midwest,13,Holly Wood,Cashier,Mobile Payment,,
807,2024-03-13,00:00:00,17,Lettuce,Produce,2.89,4,0,4,0.11,11.56,5,Eastville,Miami,Southeast,18,Daniel Hahn,Stocker,Gift Card,326.0,Kiara Little
808,2024-05-18,00:00:00,21,Beef,Meat,26.68,10,0,10,0.17,266.8,1,Downtown,New York,East,1,Allison Hill,Cashier,Debit Card,,
809,2024-04-05,00:00:00,65,Deodorant,Personal Care,42.79,5,0,5,0.07,213.95,1,Downtown,New York,East,2,Megan Mcclain,Cashier,Cash,,
810,2024-05-26,00:00:00,16,Tomatoes,Produce,23.43,1,0,1,0.2,23.43,4,Southcenter,Houston,South,10,Lisa Hensley,Stocker,Gift Card,458.0,Jason Love
811,2024-03-13,00:00:00,30,Crab,Seafood,36.38,10,0,10,0.14,363.8,3,Northgate,Chicago,Midwest,10,Lisa Hensley,Stocker,Gift Card,,
812,2024-05-29,00:00:00,14,Bananas,Produce,38.73,4,0,4,0.07,154.92,3,Northgate,Chicago,Midwest,17,Crystal Johnson,Stocker,Cash,218.0,Randy Smith
813,2024-01-16,00:00:00,53,Pizza,Frozen Foods,30.96,7,0,7,0.1,216.72,1,Downtown,New York,East,3,Allen Robinson,Manager,Mobile Payment,347.0,Tanya Russell
814,2024-05-12,00:00:00,52,Fruit,Canned Goods,30.21,7,0,7,0.12,211.47,5,Eastville,Miami,Southeast,18,Daniel Hahn,Stocker,Mobile Payment,,
815,2024-02-06,00:00:00,63,Shampoo,Personal Care,16.62,9,0,9,0.14,149.58,4,Southcenter,Houston,South,6,Melissa Peterson,Sales Associate,Credit Card,,
816,2024-02-24,00:00:00,66,Lotion,Personal Care,14.35,8,0,8,0.15,114.8,5,Eastville,Miami,Southeast,4,Cristian Santos,Sales Associate,Gift Card,488.0,Sherry Woods
817,2024-01-29,00:00:00,16,Tomatoes,Produce,27.53,2,0,2,0.06,55.06,5,Eastville,Miami,Southeast,14,Timothy Wong,Cashier,Gift Card,191.0,Victor Morris
818,2024-03-16,00:00:00,40,Chips,Snacks,26.59,8,3,5,0.03,132.95,3,Northgate,Chicago,Midwest,10,Lisa Hensley,Stocker,Gift Card,480.0,Susan Davis
819,2024-02-16,00:00:00,40,Chips,Snacks,27.14,8,6,2,0.01,54.28,3,Northgate,Chicago,Midwest,7,Gabrielle Davis,Cashier,Cash,294.0,Kimberly Sharp
820,2024-03-27,00:00:00,40,Chips,Snacks,23.57,7,0,7,0.14,164.99,5,Eastville,Miami,Southeast,15,Nicholas Martin,Sales Associate,Gift Card,71.0,Susan Thompson
821,2024-04-24,00:00:00,65,Deodorant,Personal Care,42.79,3,0,3,0.07,128.37,4,Southcenter,Houston,South,15,Nicholas Martin,Sales Associate,Gift Card,210.0,Casey Gillespie
822,2024-03-27,00:00:00,50,Corn,Canned Goods,22.89,9,8,1,0.15,22.89,2,Westside,Los Angeles,West,13,Holly Wood,Cashier,Cash,,
823,2024-05-23,00:00:00,4,Butter,Dairy,37.42,2,0,2,0.02,74.84,5,Eastville,Miami,Southeast,10,Lisa Hensley,Stocker,Gift Card,388.0,Jennifer Simpson DVM
824,2024-02-18,00:00:00,7,Bread,Bakery,47.9,8,0,8,0.0,383.2,5,Eastville,Miami,Southeast,17,Crystal Johnson,Stocker,Gift Card,10.0,Tammy Mcdowell
825,2024-05-28,00:00:00,36,Tea,Beverages,10.16,8,0,8,0.11,81.28,2,Westside,Los Angeles,West,8,Lindsey Roman,Stocker,Debit Card,24.0,Keith Rodriguez
826,2024-04-21,00:00:00,63,Shampoo,Personal Care,16.04,3,0,3,0.17,48.12,1,Downtown,New York,East,11,Amber Perez,Assistant Manager,Debit Card,47.0,Mrs. Virginia Daniels
827,2024-02-13,00:00:00,15,Oranges,Produce,42.17,5,0,5,0.05,210.85,1,Downtown,New York,East,18,Daniel Hahn,Stocker,Cash,488.0,Todd Rosales MD
828,2024-03-24,00:00:00,53,Pizza,Frozen Foods,32.34,3,1,2,0.06,64.68,2,Westside,Los Angeles,West,2,Megan Mcclain,Cashier,Cash,212.0,Brian Martin
829,2024-01-31,00:00:00,42,Popcorn,Snacks,17.48,1,0,1,0.15,17.48,3,Northgate,Chicago,Midwest,13,Holly Wood,Cashier,Gift Card,261.0,David Lopez
830,2024-03-09,00:00:00,65,Deodorant,Personal Care,40.95,1,0,1,0.11,40.95,4,Southcenter,Houston,South,4,Cristian Santos,Sales Associate,Cash,209.0,Rachel Bradley
831,2024-05-21,00:00:00,30,Crab,Seafood,40.18,10,0,10,0.05,401.8,1,Downtown,New York,East,9,Valerie Gray,Cashier,Gift Card,65.0,Casey Chase
832,2024-04-24,00:00:00,39,Wine,Beverages,11.77,2,0,2,0.1,23.54,5,Eastville,Miami,Southeast,14,Timothy Wong,Cashier,Credit Card,87.0,Samantha Robertson
833,2024-05-22,00:00:00,32,Water,Beverages,32.76,8,8,0,0.19,0.0,5,Eastville,Miami,Southeast,14,Timothy Wong,Cashier,Gift Card,498.0,Michael Lopez
834,2024-05-03,00:00:00,22,Pork,Meat,7.45,5,0,5,0.17,37.25,1,Downtown,New York,East,2,Megan Mcclain,Cashier,Mobile Payment,,
835,2024-03-13,00:00:00,28,Shrimp,Seafood,12.66,1,0,1,0.11,12.66,5,Eastville,Miami,Southeast,17,Crystal Johnson,Stocker,Cash,203.0,Franklin Wright
836,2024-03-12,00:00:00,16,Tomatoes,Produce,26.36,7,0,7,0.1,184.52,2,Westside,Los Angeles,West,18,Daniel Hahn,Stocker,Debit Card,,
837,2024-03-10,00:00:00,44,Crackers,Snacks,24.41,4,0,4,0.06,97.64,3,Northgate,Chicago,Midwest,15,Nicholas Martin,Sales Associate,Credit Card,307.0,David Molina
838,2024-01-01,00:00:00,43,Nuts,Snacks,40.89,10,0,10,0.18,408.9,1,Downtown,New York,East,5,Kevin Pacheco,Sales Associate,Credit Card,459.0,Elizabeth Sharp
839,2024-01-21,00:00:00,63,Shampoo,Personal Care,15.84,2,0,2,0.18,31.68,4,Southcenter,Houston,South,18,Daniel Hahn,Stocker,Mobile Payment,181.0,Matthew Schwartz
840,2024-04-09,00:00:00,49,Tuna,Canned Goods,16.55,3,0,3,0.16,49.65,5,Eastville,Miami,Southeast,12,David Garcia,Cashier,Cash,190.0,Bryan Parker
841,2024-02-26,00:00:00,25,Sausages,Meat,26.53,1,0,1,0.14,26.53,4,Southcenter,Houston,South,1,Allison Hill,Cashier,Debit Card,418.0,Jonathan Jacobson
842,2024-05-06,00:00:00,39,Wine,Beverages,10.73,6,4,2,0.18,21.46,2,Westside,Los Angeles,West,8,Lindsey Roman,Stocker,Gift Card,101.0,Emily Wilson
843,2024-05-25,00:00:00,51,Tomatoes,Canned Goods,38.43,9,0,9,0.11,345.87,1,Downtown,New York,East,9,Valerie Gray,Cashier,Gift Card,309.0,Elizabeth Mendez
844,2024-02-02,00:00:00,23,Turkey,Meat,9.13,2,0,2,0.19,18.26,1,Downtown,New York,East,19,Matthew Foster,Cashier,Credit Card,,
845,2024-05-16,00:00:00,36,Tea,Beverages,10.16,10,0,10,0.11,101.6,2,Westside,Los Angeles,West,1,Allison Hill,Cashier,Mobile Payment,219.0,Casey Hernandez
846,2024-04-14,00:00:00,7,Bread,Bakery,43.11,5,0,5,0.1,215.55,3,Northgate,Chicago,Midwest,14,Timothy Wong,Cashier,Mobile Payment,389.0,Lisa Perry
847,2024-03-12,00:00:00,6,Eggs,Dairy,13.74,7,0,7,0.06,96.18,2,Westside,Los Angeles,West,2,Megan Mcclain,Cashier,Mobile Payment,42.0,Kaitlin Medina
848,2024-01-20,00:00:00,4,Butter,Dairy,35.51,4,0,4,0.07,142.04,2,Westside,Los Angeles,West,14,Timothy Wong,Cashier,Cash,50.0,Colleen Wright
849,2024-01-07,00:00:00,4,Butter,Dairy,30.93,10,0,10,0.19,309.3,4,Southcenter,Houston,South,14,Timothy Wong,Cashier,Debit Card,243.0,Shelley Miller
850,2024-03-26,00:00:00,31,Mussels,Seafood,9.9,9,0,9,0.19,89.1,3,Northgate,Chicago,Midwest,2,Megan Mcclain,Cashier,Gift Card,392.0,Michael Miller
851,2024-02-01,00:00:00,13,Apples,Produce,3.99,2,0,2,0.18,7.98,4,Southcenter,Houston,South,19,Matthew Foster,Cashier,Mobile Payment,435.0,Amy Kelley
852,2024-04-23,00:00:00,9,Muffins,Bakery,4.99,1,0,1,0.13,4.99,2,Westside,Los Angeles,West,2,Megan Mcclain,Cashier,Cash,29.0,Laura Hernandez
853,2024-04-12,00:00:00,7,Bread,Bakery,44.07,2,0,2,0.08,88.14,3,Northgate,Chicago,Midwest,13,Holly Wood,Cashier,Gift Card,,
854,2024-04-28,00:00:00,2,Cheese,Dairy,18.97,7,0,7,0.12,132.79,4,Southcenter,Houston,South,13,Holly Wood,Cashier,Debit Card,346.0,Joseph Wilson
855,2024-03-25,00:00:00,4,Butter,Dairy,37.42,10,0,10,0.02,374.2,4,Southcenter,Houston,South,17,Crystal Johnson,Stocker,Gift Card,,
856,2024-05-10,00:00:00,25,Sausages,Meat,27.77,5,0,5,0.1,138.85,5,Eastville,Miami,Southeast,5,Kevin Pacheco,Sales Associate,Gift Card,125.0,Kevin Davis
857,2024-02-02,00:00:00,18,Potatoes,Produce,34.99,5,0,5,0.1,174.95,1,Downtown,New York,East,2,Megan Mcclain,Cashier,Debit Card,454.0,Rhonda Chavez
858,2024-03-20,00:00:00,19,Onions,Produce,39.91,10,0,10,0.07,399.1,2,Westside,Los Angeles,West,16,Margaret Hawkins DDS,Sales Associate,Cash,337.0,Joyce Brown
859,2024-05-09,00:00:00,19,Onions,Produce,39.48,9,0,9,0.08,355.32,1,Downtown,New York,East,8,Lindsey Roman,Stocker,Credit Card,,
860,2024-02-18,00:00:00,26,Salmon,Seafood,21.74,8,0,8,0.2,173.92,1,Downtown,New York,East,11,Amber Perez,Assistant Manager,Gift Card,437.0,Robert Cummings
861,2024-04-17,00:00:00,43,Nuts,Snacks,45.38,6,0,6,0.09,272.28,5,Eastville,Miami,Southeast,10,Lisa Hensley,Stocker,Cash,472.0,Robert Reese
862,2024-04-29,00:00:00,1,Milk,Dairy,9.67,10,0,10,0.1,96.7,2,Westside,Los Angeles,West,8,Lindsey Roman,Stocker,Debit Card,,
863,2024-02-17,00:00:00,49,Tuna,Canned Goods,19.5,1,0,1,0.01,19.5,2,Westside,Los Angeles,West,13,Holly Wood,Cashier,Cash,73.0,Amber Cooper
864,2024-05-29,00:00:00,38,Beer,Beverages,7.68,6,1,5,0.04,38.4,4,Southcenter,Houston,South,7,Gabrielle Davis,Cashier,Debit Card,454.0,Zachary Michael
865,2024-05-21,00:00:00,34,Juice,Beverages,45.74,4,0,4,0.0,182.96,2,Westside,Los Angeles,West,11,Amber Perez,Assistant Manager,Debit Card,,
866,2024-01-29,00:00:00,3,Yogurt,Dairy,28.08,6,0,6,0.06,168.48,2,Westside,Los Angeles,West,13,Holly Wood,Cashier,Credit Card,191.0,Timothy Johnson
867,2024-04-21,00:00:00,22,Pork,Meat,7.36,2,0,2,0.18,14.72,5,Eastville,Miami,Southeast,20,Derek Wright,Stocker,Credit Card,,
868,2024-04-05,00:00:00,25,Sausages,Meat,24.68,6,0,6,0.2,148.08,5,Eastville,Miami,Southeast,13,Holly Wood,Cashier,Credit Card,,
869,2024-02-08,00:00:00,25,Sausages,Meat,26.84,6,0,6,0.13,161.04,5,Eastville,Miami,Southeast,10,Lisa Hensley,Stocker,Debit Card,,
870,2024-02-23,00:00:00,66,Lotion,Personal Care,14.18,2,0,2,0.16,28.36,5,Eastville,Miami,Southeast,16,Margaret Hawkins DDS,Sales Associate,Gift Card,261.0,Randy Cannon
871,2024-05-07,00:00:00,50,Corn,Canned Goods,25.31,9,0,9,0.06,227.79,5,Eastville,Miami,Southeast,12,David Garcia,Cashier,Debit Card,248.0,Maria Fisher
872,2024-05-28,00:00:00,64,Toothpaste,Personal Care,23.04,7,0,7,0.16,161.28,4,Southcenter,Houston,South,9,Valerie Gray,Cashier,Cash,459.0,Janet Kane DVM
873,2024-04-11,00:00:00,26,Salmon,Seafood,22.28,4,0,4,0.18,89.12,4,Southcenter,Houston,South,8,Lindsey Roman,Stocker,Gift Card,432.0,Michael Stanley
874,2024-01-22,00:00:00,48,Beans,Canned Goods,28.41,3,0,3,0.06,85.23,3,Northgate,Chicago,Midwest,18,Daniel Hahn,Stocker,Gift Card,299.0,Martha Bailey
875,2024-03-27,00:00:00,6,Eggs,Dairy,13.3,7,0,7,0.09,93.1,4,Southcenter,Houston,South,17,Crystal Johnson,Stocker,Debit Card,,
876,2024-01-07,00:00:00,41,Pretzels,Snacks,20.89,3,0,3,0.05,62.67,3,Northgate,Chicago,Midwest,13,Holly Wood,Cashier,Cash,43.0,Joshua Rice
877,2024-05-19,00:00:00,38,Beer,Beverages,6.48,2,0,2,0.19,12.96,5,Eastville,Miami,Southeast,17,Crystal Johnson,Stocker,Cash,185.0,Courtney Smith
878,2024-03-26,00:00:00,5,Cream,Dairy,33.45,4,0,4,0.05,133.8,5,Eastville,Miami,Southeast,7,Gabrielle Davis,Cashier,Debit Card,310.0,Edwin Nunez
879,2024-01-03,00:00:00,18,Potatoes,Produce,36.16,5,0,5,0.07,180.8,5,Eastville,Miami,Southeast,9,Valerie Gray,Cashier,Mobile Payment,,
880,2024-02-08,00:00:00,2,Cheese,Dairy,18.54,7,0,7,0.14,129.78,4,Southcenter,Houston,South,17,Crystal Johnson,Stocker,Credit Card,265.0,Kim Morrow
881,2024-01-22,00:00:00,60,Detergent,Household,39.73,6,0,6,0.09,238.38,4,Southcenter,Houston,South,11,Amber Perez,Assistant Manager,Mobile Payment,231.0,Gregory Hill
882,2024-05-27,00:00:00,4,Butter,Dairy,32.45,3,0,3,0.15,97.35,3,Northgate,Chicago,Midwest,5,Kevin Pacheco,Sales Associate,Mobile Payment,,
883,2024-04-17,00:00:00,46,Candy,Snacks,7.81,7,0,7,0.08,54.67,3,Northgate,Chicago,Midwest,8,Lindsey Roman,Stocker,Gift Card,301.0,Molly Rodriguez
884,2024-02-05,00:00:00,3,Yogurt,Dairy,23.9,3,0,3,0.2,71.7,5,Eastville,Miami,Southeast,2,Megan Mcclain,Cashier,Gift Card,309.0,Jennifer Miranda
885,2024-04-10,00:00:00,51,Tomatoes,Canned Goods,41.45,2,0,2,0.04,82.9,4,Southcenter,Houston,South,7,Gabrielle Davis,Cashier,Cash,493.0,Alexis Harris
886,2024-02-13,00:00:00,58,Paper Towels,Household,46.68,2,0,2,0.04,93.36,3,Northgate,Chicago,Midwest,3,Allen Robinson,Manager,Gift Card,96.0,Andrew Harper
887,2024-03-13,00:00:00,26,Salmon,Seafood,23.64,4,0,4,0.13,94.56,1,Downtown,New York,East,13,Holly Wood,Cashier,Cash,189.0,Amber Yang
888,2024-03-24,00:00:00,67,Razors,Personal Care,5.18,7,0,7,0.2,36.26,1,Downtown,New York,East,6,Melissa Peterson,Sales Associate,Credit Card,245.0,David Robinson
889,2024-02-03,00:00:00,9,Muffins,Bakery,4.82,4,0,4,0.16,19.28,4,Southcenter,Houston,South,7,Gabrielle Davis,Cashier,Mobile Payment,295.0,Amy Gordon
890,2024-05-08,00:00:00,40,Chips,Snacks,27.41,8,0,8,0.0,219.28,5,Eastville,Miami,Southeast,7,Gabrielle Davis,Cashier,Credit Card,423.0,Robert Dennis
891,2024-05-14,00:00:00,52,Fruit,Canned Goods,28.15,6,0,6,0.18,168.9,5,Eastville,Miami,Southeast,8,Lindsey Roman,Stocker,Mobile Payment,21.0,Kyle Chambers
892,2024-03-29,00:00:00,12,Pastries,Bakery,5.98,5,0,5,0.16,29.9,3,Northgate,Chicago,Midwest,15,Nicholas Martin,Sales Associate,Credit Card,92.0,Eric Thomas
893,2024-02-16,00:00:00,56,Meals,Frozen Foods,7.52,10,0,10,0.14,75.2,4,Southcenter,Houston,South,13,Holly Wood,Cashier,Cash,446.0,Connie Turner
894,2024-03-15,00:00:00,21,Beef,Meat,27.65,2,0,2,0.14,55.3,3,Northgate,Chicago,Midwest,18,Daniel Hahn,Stocker,Credit Card,,
895,2024-04-04,00:00:00,53,Pizza,Frozen Foods,30.96,2,0,2,0.1,61.92,5,Eastville,Miami,Southeast,4,Cristian Santos,Sales Associate,Debit Card,85.0,Travis Hobbs
896,2024-01-12,00:00:00,33,Soda,Beverages,12.99,8,8,0,0.08,0.0,2,Westside,Los Angeles,West,17,Crystal Johnson,Stocker,Mobile Payment,,
897,2024-03-05,00:00:00,51,Tomatoes,Canned Goods,41.88,2,0,2,0.03,83.76,1,Downtown,New York,East,1,Allison Hill,Cashier,Mobile Payment,35.0,Lori Simmons
898,2024-04-22,00:00:00,11,Cake,Bakery,34.55,3,0,3,0.06,103.65,5,Eastville,Miami,Southeast,8,Lindsey Roman,Stocker,Credit Card,10.0,William David DDS
899,2024-02-01,00:00:00,13,Apples,Produce,4.71,9,0,9,0.03,42.39,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Cash,79.0,Emma Butler
900,2024-02-25,00:00:00,57,Desserts,Frozen Foods,42.49,1,0,1,0.11,42.49,3,Northgate,Chicago,Midwest,6,Melissa Peterson,Sales Associate,Mobile Payment,429.0,James Webster
901,2024-03-19,00:00:00,67,Razors,Personal Care,6.48,8,0,8,0.0,51.84,1,Downtown,New York,East,13,Holly Wood,Cashier,Mobile Payment,,
902,2024-02-21,00:00:00,32,Water,Beverages,32.36,2,1,1,0.2,32.36,3,Northgate,Chicago,Midwest,8,Lindsey Roman,Stocker,Debit Card,,
903,2024-02-12,00:00:00,9,Muffins,Bakery,5.63,3,3,0,0.02,0.0,2,Westside,Los Angeles,West,4,Cristian Santos,Sales Associate,Debit Card,321.0,Samuel Turner
904,2024-05-18,00:00:00,25,Sausages,Meat,30.23,7,0,7,0.02,211.61,5,Eastville,Miami,Southeast,7,Gabrielle Davis,Cashier,Credit Card,166.0,Renee Melendez
905,2024-03-21,00:00:00,23,Turkey,Meat,10.26,1,0,1,0.09,10.26,1,Downtown,New York,East,13,Holly Wood,Cashier,Cash,143.0,Tracy Grant
906,2024-02-25,00:00:00,48,Beans,Canned Goods,26.59,7,0,7,0.12,186.13,1,Downtown,New York,East,3,Allen Robinson,Manager,Cash,,
